player_id	daily_recharge	platform_profit	loss_percentage	offer_tier
70233394	350.00	368.46	105.27	0-499 (20% cashback)
79655552	350.00	399.74	114.21	0-499 (20% cashback)
85471152	350.00	387.12	110.61	0-499 (20% cashback)
87380099	350.00	454.35	129.81	0-499 (20% cashback)
96527744	350.00	388.30	110.94	0-499 (20% cashback)
33826611	340.00	348.00	102.35	0-499 (20% cashback)
46425484	340.00	361.01	106.18	0-499 (20% cashback)
65677670	340.00	403.80	118.76	0-499 (20% cashback)
59783563	330.00	358.90	108.76	0-499 (20% cashback)
23934667	328.00	366.77	111.82	0-499 (20% cashback)
83729085	310.00	383.70	123.77	0-499 (20% cashback)
13712891	307.00	325.30	105.96	0-499 (20% cashback)
35826473	305.00	327.81	107.48	0-499 (20% cashback)
46169195	301.00	323.21	107.38	0-499 (20% cashback)
10010385	300.00	323.00	107.67	0-499 (20% cashback)
10108990	300.00	318.20	106.07	0-499 (20% cashback)
10611151	300.00	341.60	113.87	0-499 (20% cashback)
11239083	300.00	352.20	117.40	0-499 (20% cashback)
11244450	300.00	318.40	106.13	0-499 (20% cashback)
11339660	300.00	310.00	103.33	0-499 (20% cashback)
11525587	300.00	318.70	106.23	0-499 (20% cashback)
11708949	300.00	340.51	113.50	0-499 (20% cashback)
12302130	300.00	341.60	113.87	0-499 (20% cashback)
12374636	300.00	330.06	110.02	0-499 (20% cashback)
12537046	300.00	337.29	112.43	0-499 (20% cashback)
12721873	300.00	595.75	198.58	0-499 (20% cashback)
12861254	300.00	306.71	102.24	0-499 (20% cashback)
13181534	300.00	343.68	114.56	0-499 (20% cashback)
13638148	300.00	316.00	105.33	0-499 (20% cashback)
14360199	300.00	322.80	107.60	0-499 (20% cashback)
14470296	300.00	312.00	104.00	0-499 (20% cashback)
14750264	300.00	403.96	134.65	0-499 (20% cashback)
14822587	300.00	327.64	109.21	0-499 (20% cashback)
15050187	300.00	343.50	114.50	0-499 (20% cashback)
15228957	300.00	324.90	108.30	0-499 (20% cashback)
15915052	300.00	325.45	108.48	0-499 (20% cashback)
16501250	300.00	407.96	135.99	0-499 (20% cashback)
16644059	300.00	314.70	104.90	0-499 (20% cashback)
16671442	300.00	507.60	169.20	0-499 (20% cashback)
17019256	300.00	919.30	306.43	0-499 (20% cashback)
17129313	300.00	454.51	151.50	0-499 (20% cashback)
17445956	300.00	324.90	108.30	0-499 (20% cashback)
17463882	300.00	327.67	109.22	0-499 (20% cashback)
17502248	300.00	313.25	104.42	0-499 (20% cashback)
17553248	300.00	312.40	104.13	0-499 (20% cashback)
17572626	300.00	313.60	104.53	0-499 (20% cashback)
17608696	300.00	330.10	110.03	0-499 (20% cashback)
17753920	300.00	332.20	110.73	0-499 (20% cashback)
18242534	300.00	371.50	123.83	0-499 (20% cashback)
18418036	300.00	314.00	104.67	0-499 (20% cashback)
18953211	300.00	382.00	127.33	0-499 (20% cashback)
19224171	300.00	358.05	119.35	0-499 (20% cashback)
19360724	300.00	327.25	109.08	0-499 (20% cashback)
19658092	300.00	377.72	125.91	0-499 (20% cashback)
19934444	300.00	357.20	119.07	0-499 (20% cashback)
21196762	300.00	400.00	133.33	0-499 (20% cashback)
21219747	300.00	307.00	102.33	0-499 (20% cashback)
21222964	300.00	316.40	105.47	0-499 (20% cashback)
21240475	300.00	315.05	105.02	0-499 (20% cashback)
21901554	300.00	317.90	105.97	0-499 (20% cashback)
22463096	300.00	358.48	119.49	0-499 (20% cashback)
23220389	300.00	365.55	121.85	0-499 (20% cashback)
23638011	300.00	327.20	109.07	0-499 (20% cashback)
24055448	300.00	319.20	106.40	0-499 (20% cashback)
24551396	300.00	312.35	104.12	0-499 (20% cashback)
24824689	300.00	307.80	102.60	0-499 (20% cashback)
26399551	300.00	321.40	107.13	0-499 (20% cashback)
26496463	300.00	307.20	102.40	0-499 (20% cashback)
26995174	300.00	1747.13	582.38	0-499 (20% cashback)
27095298	300.00	324.90	108.30	0-499 (20% cashback)
27157671	300.00	312.00	104.00	0-499 (20% cashback)
27795569	300.00	434.80	144.93	0-499 (20% cashback)
28489161	300.00	340.90	113.63	0-499 (20% cashback)
28600613	300.00	381.80	127.27	0-499 (20% cashback)
29136921	300.00	316.25	105.42	0-499 (20% cashback)
29142778	300.00	357.40	119.13	0-499 (20% cashback)
29757670	300.00	378.00	126.00	0-499 (20% cashback)
29766340	300.00	355.08	118.36	0-499 (20% cashback)
30119469	300.00	312.00	104.00	0-499 (20% cashback)
30140589	300.00	321.81	107.27	0-499 (20% cashback)
30283573	300.00	312.10	104.03	0-499 (20% cashback)
30330819	300.00	381.40	127.13	0-499 (20% cashback)
30515906	300.00	378.00	126.00	0-499 (20% cashback)
30691641	300.00	357.30	119.10	0-499 (20% cashback)
31197683	300.00	310.23	103.41	0-499 (20% cashback)
31521651	300.00	324.60	108.20	0-499 (20% cashback)
32113492	300.00	362.05	120.68	0-499 (20% cashback)
32238300	300.00	377.20	125.73	0-499 (20% cashback)
32451241	300.00	313.40	104.47	0-499 (20% cashback)
32505427	300.00	338.29	112.76	0-499 (20% cashback)
32557943	300.00	319.70	106.57	0-499 (20% cashback)
32942166	300.00	340.48	113.49	0-499 (20% cashback)
33321677	300.00	315.60	105.20	0-499 (20% cashback)
33422794	300.00	328.25	109.42	0-499 (20% cashback)
33793633	300.00	313.20	104.40	0-499 (20% cashback)
33924626	300.00	323.10	107.70	0-499 (20% cashback)
34103280	300.00	312.49	104.16	0-499 (20% cashback)
34302261	300.00	313.80	104.60	0-499 (20% cashback)
34355437	300.00	303.00	101.00	0-499 (20% cashback)
34567387	300.00	1021.39	340.46	0-499 (20% cashback)
34582211	300.00	348.20	116.07	0-499 (20% cashback)
34669621	300.00	312.20	104.07	0-499 (20% cashback)
35288019	300.00	343.10	114.37	0-499 (20% cashback)
35832163	300.00	426.20	142.07	0-499 (20% cashback)
35890726	300.00	342.00	114.00	0-499 (20% cashback)
35973782	300.00	322.50	107.50	0-499 (20% cashback)
36908058	300.00	317.07	105.69	0-499 (20% cashback)
37120070	300.00	318.90	106.30	0-499 (20% cashback)
37549091	300.00	358.30	119.43	0-499 (20% cashback)
37846510	300.00	321.50	107.17	0-499 (20% cashback)
37895739	300.00	388.49	129.50	0-499 (20% cashback)
38984877	300.00	312.70	104.23	0-499 (20% cashback)
39113017	300.00	325.40	108.47	0-499 (20% cashback)
39416417	300.00	441.80	147.27	0-499 (20% cashback)
39582692	300.00	305.00	101.67	0-499 (20% cashback)
39773004	300.00	342.60	114.20	0-499 (20% cashback)
39787077	300.00	312.30	104.10	0-499 (20% cashback)
40514273	300.00	321.94	107.31	0-499 (20% cashback)
40913945	300.00	382.25	127.42	0-499 (20% cashback)
41121148	300.00	290.60	96.87	0-499 (20% cashback)
41239646	300.00	322.90	107.63	0-499 (20% cashback)
41512757	300.00	329.80	109.93	0-499 (20% cashback)
42095449	300.00	341.60	113.87	0-499 (20% cashback)
42310918	300.00	318.72	106.24	0-499 (20% cashback)
42325292	300.00	325.29	108.43	0-499 (20% cashback)
42609594	300.00	373.80	124.60	0-499 (20% cashback)
43204913	300.00	440.30	146.77	0-499 (20% cashback)
43638072	300.00	457.60	152.53	0-499 (20% cashback)
43670446	300.00	327.49	109.16	0-499 (20% cashback)
44814590	300.00	338.00	112.67	0-499 (20% cashback)
45034067	300.00	342.74	114.25	0-499 (20% cashback)
45369677	300.00	313.80	104.60	0-499 (20% cashback)
45374498	300.00	338.00	112.67	0-499 (20% cashback)
45758106	300.00	368.55	122.85	0-499 (20% cashback)
45955826	300.00	275.00	91.67	0-499 (20% cashback)
45962657	300.00	429.95	143.32	0-499 (20% cashback)
46393788	300.00	358.30	119.43	0-499 (20% cashback)
46460794	300.00	364.58	121.53	0-499 (20% cashback)
47234156	300.00	359.06	119.69	0-499 (20% cashback)
47256279	300.00	344.98	114.99	0-499 (20% cashback)
47422184	300.00	367.90	122.63	0-499 (20% cashback)
47640907	300.00	301.12	100.37	0-499 (20% cashback)
47898262	300.00	340.00	113.33	0-499 (20% cashback)
48001099	300.00	432.90	144.30	0-499 (20% cashback)
48816507	300.00	347.98	115.99	0-499 (20% cashback)
49890211	300.00	340.50	113.50	0-499 (20% cashback)
50814673	300.00	387.24	129.08	0-499 (20% cashback)
51681471	300.00	433.65	144.55	0-499 (20% cashback)
52208277	300.00	316.88	105.63	0-499 (20% cashback)
52230832	300.00	321.40	107.13	0-499 (20% cashback)
52517439	300.00	347.00	115.67	0-499 (20% cashback)
52605050	300.00	322.40	107.47	0-499 (20% cashback)
52609342	300.00	311.75	103.92	0-499 (20% cashback)
53020292	300.00	424.84	141.61	0-499 (20% cashback)
53264605	300.00	362.50	120.83	0-499 (20% cashback)
53267228	300.00	338.36	112.79	0-499 (20% cashback)
53557808	300.00	432.00	144.00	0-499 (20% cashback)
53620774	300.00	428.20	142.73	0-499 (20% cashback)
53725053	300.00	326.00	108.67	0-499 (20% cashback)
53839748	300.00	326.68	108.89	0-499 (20% cashback)
54208665	300.00	316.64	105.55	0-499 (20% cashback)
54215420	300.00	363.40	121.13	0-499 (20% cashback)
54598667	300.00	338.33	112.78	0-499 (20% cashback)
54789303	300.00	311.40	103.80	0-499 (20% cashback)
54854577	300.00	306.35	102.12	0-499 (20% cashback)
54936194	300.00	357.50	119.17	0-499 (20% cashback)
54982782	300.00	338.45	112.82	0-499 (20% cashback)
55045159	300.00	312.40	104.13	0-499 (20% cashback)
55065792	300.00	327.84	109.28	0-499 (20% cashback)
55850938	300.00	426.80	142.27	0-499 (20% cashback)
56040724	300.00	314.35	104.78	0-499 (20% cashback)
56293714	300.00	323.88	107.96	0-499 (20% cashback)
56484104	300.00	321.80	107.27	0-499 (20% cashback)
56742473	300.00	431.60	143.87	0-499 (20% cashback)
57311924	300.00	314.06	104.69	0-499 (20% cashback)
57361249	300.00	459.30	153.10	0-499 (20% cashback)
58001926	300.00	420.76	140.25	0-499 (20% cashback)
58068337	300.00	327.90	109.30	0-499 (20% cashback)
58125613	300.00	332.56	110.85	0-499 (20% cashback)
58274770	300.00	334.00	111.33	0-499 (20% cashback)
59109273	300.00	327.80	109.27	0-499 (20% cashback)
59258568	300.00	515.50	171.83	0-499 (20% cashback)
59309074	300.00	960.26	320.09	0-499 (20% cashback)
59967763	300.00	331.80	110.60	0-499 (20% cashback)
59998908	300.00	342.08	114.03	0-499 (20% cashback)
60057792	300.00	350.14	116.71	0-499 (20% cashback)
61269113	300.00	785.30	261.77	0-499 (20% cashback)
61311635	300.00	369.15	123.05	0-499 (20% cashback)
61465770	300.00	362.10	120.70	0-499 (20% cashback)
62500346	300.00	311.62	103.87	0-499 (20% cashback)
62831016	300.00	343.16	114.39	0-499 (20% cashback)
63637771	300.00	437.83	145.94	0-499 (20% cashback)
64106837	300.00	328.00	109.33	0-499 (20% cashback)
64512425	300.00	383.20	127.73	0-499 (20% cashback)
64978151	300.00	324.00	108.00	0-499 (20% cashback)
65251659	300.00	318.00	106.00	0-499 (20% cashback)
65591894	300.00	426.34	142.11	0-499 (20% cashback)
66023819	300.00	318.55	106.18	0-499 (20% cashback)
66278349	300.00	360.80	120.27	0-499 (20% cashback)
66352638	300.00	316.20	105.40	0-499 (20% cashback)
66445456	300.00	358.00	119.33	0-499 (20% cashback)
67198004	300.00	316.46	105.49	0-499 (20% cashback)
67780582	300.00	312.11	104.04	0-499 (20% cashback)
68216877	300.00	336.20	112.07	0-499 (20% cashback)
68249181	300.00	318.30	106.10	0-499 (20% cashback)
68475208	300.00	322.30	107.43	0-499 (20% cashback)
68850055	300.00	323.00	107.67	0-499 (20% cashback)
69152867	300.00	321.00	107.00	0-499 (20% cashback)
69826544	300.00	327.10	109.03	0-499 (20% cashback)
69877085	300.00	340.75	113.58	0-499 (20% cashback)
70041023	300.00	591.10	197.03	0-499 (20% cashback)
70134039	300.00	327.86	109.29	0-499 (20% cashback)
71056267	300.00	331.56	110.52	0-499 (20% cashback)
71227898	300.00	312.70	104.23	0-499 (20% cashback)
71269475	300.00	352.04	117.35	0-499 (20% cashback)
71361289	300.00	317.70	105.90	0-499 (20% cashback)
71387973	300.00	327.75	109.25	0-499 (20% cashback)
72153965	300.00	346.23	115.41	0-499 (20% cashback)
72531393	300.00	353.99	118.00	0-499 (20% cashback)
73149989	300.00	345.27	115.09	0-499 (20% cashback)
73304362	300.00	349.06	116.35	0-499 (20% cashback)
73506368	300.00	465.00	155.00	0-499 (20% cashback)
73580351	300.00	311.60	103.87	0-499 (20% cashback)
74077249	300.00	427.80	142.60	0-499 (20% cashback)
74280048	300.00	341.94	113.98	0-499 (20% cashback)
74291001	300.00	313.50	104.50	0-499 (20% cashback)
75836041	300.00	345.60	115.20	0-499 (20% cashback)
76464276	300.00	318.50	106.17	0-499 (20% cashback)
76977740	300.00	336.00	112.00	0-499 (20% cashback)
77368714	300.00	546.40	182.13	0-499 (20% cashback)
77589534	300.00	428.60	142.87	0-499 (20% cashback)
77741473	300.00	312.31	104.10	0-499 (20% cashback)
77801579	300.00	316.50	105.50	0-499 (20% cashback)
78526638	300.00	327.00	109.00	0-499 (20% cashback)
78661768	300.00	344.00	114.67	0-499 (20% cashback)
78953306	300.00	325.20	108.40	0-499 (20% cashback)
79003522	300.00	335.90	111.97	0-499 (20% cashback)
79187409	300.00	344.03	114.68	0-499 (20% cashback)
79279444	300.00	440.50	146.83	0-499 (20% cashback)
79447154	300.00	346.00	115.33	0-499 (20% cashback)
79580229	300.00	317.00	105.67	0-499 (20% cashback)
79775402	300.00	329.15	109.72	0-499 (20% cashback)
80218019	300.00	386.24	128.75	0-499 (20% cashback)
80235455	300.00	388.70	129.57	0-499 (20% cashback)
81317641	300.00	324.31	108.10	0-499 (20% cashback)
81738427	300.00	347.68	115.89	0-499 (20% cashback)
82200213	300.00	562.44	187.48	0-499 (20% cashback)
82407268	300.00	351.90	117.30	0-499 (20% cashback)
82658490	300.00	318.97	106.32	0-499 (20% cashback)
82762792	300.00	306.00	102.00	0-499 (20% cashback)
82849706	300.00	358.86	119.62	0-499 (20% cashback)
82858628	300.00	321.30	107.10	0-499 (20% cashback)
83252848	300.00	498.00	166.00	0-499 (20% cashback)
84399449	300.00	341.30	113.77	0-499 (20% cashback)
84619066	300.00	335.57	111.86	0-499 (20% cashback)
84636581	300.00	358.70	119.57	0-499 (20% cashback)
84917452	300.00	318.44	106.15	0-499 (20% cashback)
84922305	300.00	310.90	103.63	0-499 (20% cashback)
85284459	300.00	327.00	109.00	0-499 (20% cashback)
85475491	300.00	350.00	116.67	0-499 (20% cashback)
85594000	300.00	318.45	106.15	0-499 (20% cashback)
85627088	300.00	289.00	96.33	0-499 (20% cashback)
85849255	300.00	449.36	149.79	0-499 (20% cashback)
85910488	300.00	347.70	115.90	0-499 (20% cashback)
86149293	300.00	431.50	143.83	0-499 (20% cashback)
86565110	300.00	316.30	105.43	0-499 (20% cashback)
86881608	300.00	355.24	118.41	0-499 (20% cashback)
87172893	300.00	324.45	108.15	0-499 (20% cashback)
88004871	300.00	338.30	112.77	0-499 (20% cashback)
88186183	300.00	347.67	115.89	0-499 (20% cashback)
88378882	300.00	427.40	142.47	0-499 (20% cashback)
88744436	300.00	360.50	120.17	0-499 (20% cashback)
89409797	300.00	428.50	142.83	0-499 (20% cashback)
89515745	300.00	333.10	111.03	0-499 (20% cashback)
89990732	300.00	316.00	105.33	0-499 (20% cashback)
90312121	300.00	325.05	108.35	0-499 (20% cashback)
91223173	300.00	348.60	116.20	0-499 (20% cashback)
91227055	300.00	345.40	115.13	0-499 (20% cashback)
92605672	300.00	420.40	140.13	0-499 (20% cashback)
93256572	300.00	348.55	116.18	0-499 (20% cashback)
93259823	300.00	312.50	104.17	0-499 (20% cashback)
93293813	300.00	513.92	171.31	0-499 (20% cashback)
93536834	300.00	336.00	112.00	0-499 (20% cashback)
94145467	300.00	316.10	105.37	0-499 (20% cashback)
94280613	300.00	342.00	114.00	0-499 (20% cashback)
94433486	300.00	433.37	144.46	0-499 (20% cashback)
94681429	300.00	318.82	106.27	0-499 (20% cashback)
94854150	300.00	373.55	124.52	0-499 (20% cashback)
95506174	300.00	312.25	104.08	0-499 (20% cashback)
95760243	300.00	317.16	105.72	0-499 (20% cashback)
96185153	300.00	338.34	112.78	0-499 (20% cashback)
96388186	300.00	343.54	114.51	0-499 (20% cashback)
96673354	300.00	370.85	123.62	0-499 (20% cashback)
96842064	300.00	317.90	105.97	0-499 (20% cashback)
97016262	300.00	337.90	112.63	0-499 (20% cashback)
97890763	300.00	428.70	142.90	0-499 (20% cashback)
97998937	300.00	312.00	104.00	0-499 (20% cashback)
98285852	300.00	328.10	109.37	0-499 (20% cashback)
98382595	300.00	329.68	109.89	0-499 (20% cashback)
98436780	300.00	358.90	119.63	0-499 (20% cashback)
98849020	300.00	313.50	104.50	0-499 (20% cashback)
99070738	300.00	336.70	112.23	0-499 (20% cashback)
99075382	300.00	312.28	104.09	0-499 (20% cashback)
99680649	300.00	395.30	131.77	0-499 (20% cashback)
75470522	290.00	319.50	110.17	0-499 (20% cashback)
46444187	275.00	280.50	102.00	0-499 (20% cashback)
61249371	270.00	305.16	113.02	0-499 (20% cashback)
84403327	254.00	377.95	148.80	0-499 (20% cashback)
11331930	250.00	279.40	111.76	0-499 (20% cashback)
41690781	250.00	263.00	105.20	0-499 (20% cashback)
45327990	250.00	280.96	112.38	0-499 (20% cashback)
56296496	250.00	288.63	115.45	0-499 (20% cashback)
59074063	250.00	291.20	116.48	0-499 (20% cashback)
61181560	250.00	271.00	108.40	0-499 (20% cashback)
73080814	250.00	278.76	111.50	0-499 (20% cashback)
74105784	250.00	266.35	106.54	0-499 (20% cashback)
85551354	250.00	251.86	100.74	0-499 (20% cashback)
86843646	250.00	490.04	196.02	0-499 (20% cashback)
79194579	240.00	754.60	314.42	0-499 (20% cashback)
41110399	230.00	237.00	103.04	0-499 (20% cashback)
56262687	230.00	287.00	124.78	0-499 (20% cashback)
71002303	230.00	247.00	107.39	0-499 (20% cashback)
35682910	223.00	239.80	107.53	0-499 (20% cashback)
19867040	220.00	276.00	125.45	0-499 (20% cashback)
99795409	207.00	245.00	118.36	0-499 (20% cashback)
58126181	205.00	234.00	114.15	0-499 (20% cashback)
98905043	205.00	225.60	110.05	0-499 (20% cashback)
12424496	204.00	225.00	110.29	0-499 (20% cashback)
64138256	203.00	228.44	112.53	0-499 (20% cashback)
93630040	203.00	230.56	113.58	0-499 (20% cashback)
226	200.00	212.70	106.35	0-499 (20% cashback)
1582	200.00	218.92	109.46	0-499 (20% cashback)
10244168	200.00	405.05	202.53	0-499 (20% cashback)
10311728	200.00	222.03	111.02	0-499 (20% cashback)
10405732	200.00	337.93	168.97	0-499 (20% cashback)
10656473	200.00	250.90	125.45	0-499 (20% cashback)
10705747	200.00	214.90	107.45	0-499 (20% cashback)
10808715	200.00	516.80	258.40	0-499 (20% cashback)
10958181	200.00	259.50	129.75	0-499 (20% cashback)
10996228	200.00	211.15	105.58	0-499 (20% cashback)
11185945	200.00	240.59	120.30	0-499 (20% cashback)
11318457	200.00	209.90	104.95	0-499 (20% cashback)
11550225	200.00	214.65	107.33	0-499 (20% cashback)
11809632	200.00	256.46	128.23	0-499 (20% cashback)
11968476	200.00	214.10	107.05	0-499 (20% cashback)
12088079	200.00	213.98	106.99	0-499 (20% cashback)
12203693	200.00	225.70	112.85	0-499 (20% cashback)
12249328	200.00	220.00	110.00	0-499 (20% cashback)
12381468	200.00	203.70	101.85	0-499 (20% cashback)
12473713	200.00	216.20	108.10	0-499 (20% cashback)
12548310	200.00	218.24	109.12	0-499 (20% cashback)
12685358	200.00	250.45	125.23	0-499 (20% cashback)
12858402	200.00	243.00	121.50	0-499 (20% cashback)
13513036	200.00	294.20	147.10	0-499 (20% cashback)
13608772	200.00	258.27	129.14	0-499 (20% cashback)
13783300	200.00	214.95	107.48	0-499 (20% cashback)
13784151	200.00	214.24	107.12	0-499 (20% cashback)
13920108	200.00	216.95	108.48	0-499 (20% cashback)
14089745	200.00	227.57	113.79	0-499 (20% cashback)
14315725	200.00	226.00	113.00	0-499 (20% cashback)
14751962	200.00	352.38	176.19	0-499 (20% cashback)
14780205	200.00	238.00	119.00	0-499 (20% cashback)
14880600	200.00	221.80	110.90	0-499 (20% cashback)
14987690	200.00	213.50	106.75	0-499 (20% cashback)
15461220	200.00	204.58	102.29	0-499 (20% cashback)
15585152	200.00	210.91	105.46	0-499 (20% cashback)
15620276	200.00	239.80	119.90	0-499 (20% cashback)
15942340	200.00	212.20	106.10	0-499 (20% cashback)
16141108	200.00	221.75	110.88	0-499 (20% cashback)
16519240	200.00	214.72	107.36	0-499 (20% cashback)
16560014	200.00	256.22	128.11	0-499 (20% cashback)
16566789	200.00	209.60	104.80	0-499 (20% cashback)
17177751	200.00	210.40	105.20	0-499 (20% cashback)
17204137	200.00	210.85	105.43	0-499 (20% cashback)
17209613	200.00	210.00	105.00	0-499 (20% cashback)
17432880	200.00	223.10	111.55	0-499 (20% cashback)
17652281	200.00	214.80	107.40	0-499 (20% cashback)
17915788	200.00	210.00	105.00	0-499 (20% cashback)
18136722	200.00	219.60	109.80	0-499 (20% cashback)
18333663	200.00	245.20	122.60	0-499 (20% cashback)
18378291	200.00	217.55	108.78	0-499 (20% cashback)
18429143	200.00	218.82	109.41	0-499 (20% cashback)
18541739	200.00	329.10	164.55	0-499 (20% cashback)
18630645	200.00	197.64	98.82	0-499 (20% cashback)
18683342	200.00	378.10	189.05	0-499 (20% cashback)
18910546	200.00	210.73	105.37	0-499 (20% cashback)
19008950	200.00	225.60	112.80	0-499 (20% cashback)
19020149	200.00	217.92	108.96	0-499 (20% cashback)
19061055	200.00	239.30	119.65	0-499 (20% cashback)
19194341	200.00	396.60	198.30	0-499 (20% cashback)
19307707	200.00	208.80	104.40	0-499 (20% cashback)
19451769	200.00	260.66	130.33	0-499 (20% cashback)
19810105	200.00	352.90	176.45	0-499 (20% cashback)
19897139	200.00	236.07	118.04	0-499 (20% cashback)
19917915	200.00	259.35	129.68	0-499 (20% cashback)
19978901	200.00	227.24	113.62	0-499 (20% cashback)
20002332	200.00	180.50	90.25	0-499 (20% cashback)
20025230	200.00	539.03	269.52	0-499 (20% cashback)
20378084	200.00	235.10	117.55	0-499 (20% cashback)
20387937	200.00	229.15	114.58	0-499 (20% cashback)
20485657	200.00	209.50	104.75	0-499 (20% cashback)
20734570	200.00	235.60	117.80	0-499 (20% cashback)
20772455	200.00	209.50	104.75	0-499 (20% cashback)
20912966	200.00	217.15	108.58	0-499 (20% cashback)
21352534	200.00	235.60	117.80	0-499 (20% cashback)
21380295	200.00	407.20	203.60	0-499 (20% cashback)
21436241	200.00	271.80	135.90	0-499 (20% cashback)
21477672	200.00	489.75	244.88	0-499 (20% cashback)
21513141	200.00	225.06	112.53	0-499 (20% cashback)
21599986	200.00	602.08	301.04	0-499 (20% cashback)
21957829	200.00	330.76	165.38	0-499 (20% cashback)
22248381	200.00	200.00	100.00	0-499 (20% cashback)
22622703	200.00	210.47	105.24	0-499 (20% cashback)
22848081	200.00	300.90	150.45	0-499 (20% cashback)
23009620	200.00	268.60	134.30	0-499 (20% cashback)
23133516	200.00	294.31	147.16	0-499 (20% cashback)
23138988	200.00	632.76	316.38	0-499 (20% cashback)
23292103	200.00	235.75	117.88	0-499 (20% cashback)
23292501	200.00	258.90	129.45	0-499 (20% cashback)
23389561	200.00	221.20	110.60	0-499 (20% cashback)
23413148	200.00	301.18	150.59	0-499 (20% cashback)
23524665	200.00	210.25	105.13	0-499 (20% cashback)
23893778	200.00	222.90	111.45	0-499 (20% cashback)
23920658	200.00	263.00	131.50	0-499 (20% cashback)
24268148	200.00	208.80	104.40	0-499 (20% cashback)
24476680	200.00	227.00	113.50	0-499 (20% cashback)
24516802	200.00	2827.70	1413.85	0-499 (20% cashback)
24646996	200.00	210.00	105.00	0-499 (20% cashback)
24810293	200.00	210.60	105.30	0-499 (20% cashback)
25123900	200.00	268.30	134.15	0-499 (20% cashback)
25432621	200.00	205.60	102.80	0-499 (20% cashback)
25515198	200.00	231.30	115.65	0-499 (20% cashback)
25577986	200.00	218.70	109.35	0-499 (20% cashback)
25773547	200.00	333.50	166.75	0-499 (20% cashback)
25795008	200.00	226.20	113.10	0-499 (20% cashback)
26074603	200.00	224.35	112.18	0-499 (20% cashback)
26216546	200.00	218.62	109.31	0-499 (20% cashback)
26242285	200.00	222.40	111.20	0-499 (20% cashback)
26244099	200.00	297.87	148.94	0-499 (20% cashback)
26635027	200.00	225.80	112.90	0-499 (20% cashback)
26691894	200.00	199.75	99.88	0-499 (20% cashback)
26772875	200.00	215.30	107.65	0-499 (20% cashback)
26785537	200.00	210.00	105.00	0-499 (20% cashback)
26809509	200.00	218.60	109.30	0-499 (20% cashback)
26826473	200.00	253.60	126.80	0-499 (20% cashback)
27117892	200.00	225.10	112.55	0-499 (20% cashback)
27381161	200.00	229.36	114.68	0-499 (20% cashback)
27412045	200.00	214.35	107.18	0-499 (20% cashback)
27456627	200.00	214.00	107.00	0-499 (20% cashback)
27912959	200.00	259.00	129.50	0-499 (20% cashback)
28473362	200.00	224.70	112.35	0-499 (20% cashback)
28649269	200.00	210.30	105.15	0-499 (20% cashback)
28774922	200.00	219.00	109.50	0-499 (20% cashback)
29030282	200.00	284.00	142.00	0-499 (20% cashback)
29177477	200.00	225.00	112.50	0-499 (20% cashback)
29315542	200.00	225.40	112.70	0-499 (20% cashback)
29869204	200.00	210.37	105.19	0-499 (20% cashback)
30644681	200.00	220.31	110.16	0-499 (20% cashback)
30689276	200.00	222.10	111.05	0-499 (20% cashback)
30743291	200.00	218.30	109.15	0-499 (20% cashback)
31351845	200.00	211.00	105.50	0-499 (20% cashback)
31609696	200.00	245.40	122.70	0-499 (20% cashback)
32129627	200.00	234.88	117.44	0-499 (20% cashback)
32616320	200.00	226.32	113.16	0-499 (20% cashback)
32757508	200.00	216.62	108.31	0-499 (20% cashback)
32971426	200.00	236.16	118.08	0-499 (20% cashback)
33411719	200.00	497.50	248.75	0-499 (20% cashback)
33691678	200.00	216.42	108.21	0-499 (20% cashback)
33788718	200.00	255.70	127.85	0-499 (20% cashback)
33797217	200.00	209.98	104.99	0-499 (20% cashback)
34102444	200.00	222.20	111.10	0-499 (20% cashback)
34183813	200.00	243.60	121.80	0-499 (20% cashback)
34327485	200.00	229.35	114.68	0-499 (20% cashback)
35046202	200.00	228.80	114.40	0-499 (20% cashback)
35301802	200.00	349.17	174.59	0-499 (20% cashback)
35367113	200.00	222.50	111.25	0-499 (20% cashback)
35393552	200.00	232.00	116.00	0-499 (20% cashback)
35573494	200.00	184.30	92.15	0-499 (20% cashback)
35718300	200.00	269.92	134.96	0-499 (20% cashback)
35877624	200.00	215.50	107.75	0-499 (20% cashback)
35899495	200.00	242.30	121.15	0-499 (20% cashback)
35946088	200.00	211.43	105.72	0-499 (20% cashback)
36187683	200.00	216.18	108.09	0-499 (20% cashback)
36198139	200.00	208.00	104.00	0-499 (20% cashback)
36394122	200.00	219.17	109.59	0-499 (20% cashback)
36419337	200.00	209.60	104.80	0-499 (20% cashback)
36681032	200.00	240.95	120.48	0-499 (20% cashback)
36790779	200.00	228.90	114.45	0-499 (20% cashback)
37155635	200.00	225.50	112.75	0-499 (20% cashback)
37194818	200.00	281.50	140.75	0-499 (20% cashback)
37402446	200.00	212.62	106.31	0-499 (20% cashback)
37489645	200.00	266.16	133.08	0-499 (20% cashback)
37528027	200.00	220.00	110.00	0-499 (20% cashback)
37567624	200.00	203.73	101.87	0-499 (20% cashback)
37797898	200.00	1087.16	543.58	0-499 (20% cashback)
37843280	200.00	213.45	106.73	0-499 (20% cashback)
38068900	200.00	259.20	129.60	0-499 (20% cashback)
38126396	200.00	211.30	105.65	0-499 (20% cashback)
