player_id	daily_recharge	daily_withdraw	net_loss	loss_percentage	offer_tier
44926440	200.00	0.00	200.00	100.00	0-499 (20% cashback)
44957103	200.00	0.00	200.00	100.00	0-499 (20% cashback)
45138196	200.00	0.00	200.00	100.00	0-499 (20% cashback)
45827111	200.00	0.00	200.00	100.00	0-499 (20% cashback)
45985458	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46037942	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46078765	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46411298	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46432781	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46504618	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46898807	200.00	0.00	200.00	100.00	0-499 (20% cashback)
46907369	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47003559	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47042835	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47289359	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47410340	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47470419	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47647845	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47816201	200.00	0.00	200.00	100.00	0-499 (20% cashback)
47937555	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48046539	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48054590	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48120159	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48280746	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48293330	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48313650	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48436361	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48539081	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48677840	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48793175	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48842382	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48915742	200.00	0.00	200.00	100.00	0-499 (20% cashback)
48976883	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49388776	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49405779	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49652883	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49722777	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49882865	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49904515	200.00	0.00	200.00	100.00	0-499 (20% cashback)
49906549	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50010448	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50278912	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50405599	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50432266	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50676050	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50722557	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50728761	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50733591	200.00	0.00	200.00	100.00	0-499 (20% cashback)
50959376	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51172350	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51188475	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51204747	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51247222	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51329090	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51467384	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51540839	200.00	0.00	200.00	100.00	0-499 (20% cashback)
51982687	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52075940	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52247483	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52631586	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52705785	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52788934	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52873598	200.00	0.00	200.00	100.00	0-499 (20% cashback)
52941337	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53097339	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53177625	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53216586	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53322018	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53381714	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53459599	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53507583	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53511539	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53795381	200.00	0.00	200.00	100.00	0-499 (20% cashback)
53849387	200.00	0.00	200.00	100.00	0-499 (20% cashback)
54403470	200.00	0.00	200.00	100.00	0-499 (20% cashback)
54972134	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55218016	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55268862	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55323528	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55346819	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55359103	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55507011	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55587891	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55589467	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55724303	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55788494	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55792614	200.00	0.00	200.00	100.00	0-499 (20% cashback)
55883577	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56073854	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56153177	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56162661	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56211666	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56268879	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56481339	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56658176	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56927148	200.00	0.00	200.00	100.00	0-499 (20% cashback)
56959275	200.00	0.00	200.00	100.00	0-499 (20% cashback)
57020977	200.00	0.00	200.00	100.00	0-499 (20% cashback)
57169227	200.00	0.00	200.00	100.00	0-499 (20% cashback)
57494806	200.00	0.00	200.00	100.00	0-499 (20% cashback)
57553591	200.00	0.00	200.00	100.00	0-499 (20% cashback)
57666202	200.00	0.00	200.00	100.00	0-499 (20% cashback)
57694432	200.00	0.00	200.00	100.00	0-499 (20% cashback)
58153992	200.00	0.00	200.00	100.00	0-499 (20% cashback)
58569813	200.00	0.00	200.00	100.00	0-499 (20% cashback)
58658287	200.00	0.00	200.00	100.00	0-499 (20% cashback)
58797024	200.00	0.00	200.00	100.00	0-499 (20% cashback)
58864788	200.00	0.00	200.00	100.00	0-499 (20% cashback)
58949094	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59054733	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59212898	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59220913	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59379642	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59510300	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59589287	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59602396	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59673850	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59863955	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59913690	200.00	0.00	200.00	100.00	0-499 (20% cashback)
59958011	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60135390	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60203471	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60254336	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60301367	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60334790	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60461217	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60730056	200.00	0.00	200.00	100.00	0-499 (20% cashback)
60766627	200.00	0.00	200.00	100.00	0-499 (20% cashback)
61118812	200.00	0.00	200.00	100.00	0-499 (20% cashback)
61362779	200.00	0.00	200.00	100.00	0-499 (20% cashback)
61460971	200.00	0.00	200.00	100.00	0-499 (20% cashback)
61502555	200.00	0.00	200.00	100.00	0-499 (20% cashback)
61679982	200.00	0.00	200.00	100.00	0-499 (20% cashback)
61923167	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62054867	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62061524	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62078655	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62235124	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62292660	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62360970	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62478072	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62613884	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62688986	200.00	0.00	200.00	100.00	0-499 (20% cashback)
62878020	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63019184	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63193454	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63195974	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63262219	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63307975	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63667490	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63676085	200.00	0.00	200.00	100.00	0-499 (20% cashback)
63963010	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64022844	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64131826	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64177845	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64404149	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64454361	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64610152	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64817903	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64870563	200.00	0.00	200.00	100.00	0-499 (20% cashback)
64990913	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65017091	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65076584	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65105046	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65428784	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65464907	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65475924	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65671612	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65762327	200.00	0.00	200.00	100.00	0-499 (20% cashback)
65977308	200.00	0.00	200.00	100.00	0-499 (20% cashback)
66023775	200.00	0.00	200.00	100.00	0-499 (20% cashback)
66364421	200.00	0.00	200.00	100.00	0-499 (20% cashback)
66531107	200.00	0.00	200.00	100.00	0-499 (20% cashback)
66622346	200.00	0.00	200.00	100.00	0-499 (20% cashback)
66699276	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67032823	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67088474	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67136917	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67266694	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67472284	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67584724	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67694325	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67742204	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67780013	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67904393	200.00	0.00	200.00	100.00	0-499 (20% cashback)
67968507	200.00	0.00	200.00	100.00	0-499 (20% cashback)
68215537	200.00	0.00	200.00	100.00	0-499 (20% cashback)
68307138	200.00	0.00	200.00	100.00	0-499 (20% cashback)
68368852	200.00	0.00	200.00	100.00	0-499 (20% cashback)
68453121	200.00	0.00	200.00	100.00	0-499 (20% cashback)
68959024	200.00	0.00	200.00	100.00	0-499 (20% cashback)
69102536	200.00	0.00	200.00	100.00	0-499 (20% cashback)
69708784	200.00	0.00	200.00	100.00	0-499 (20% cashback)
69832291	200.00	0.00	200.00	100.00	0-499 (20% cashback)
69925339	200.00	0.00	200.00	100.00	0-499 (20% cashback)
69965423	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70055115	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70178227	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70308087	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70403391	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70650611	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70767889	200.00	0.00	200.00	100.00	0-499 (20% cashback)
70944032	200.00	0.00	200.00	100.00	0-499 (20% cashback)
71450729	200.00	0.00	200.00	100.00	0-499 (20% cashback)
71604089	200.00	0.00	200.00	100.00	0-499 (20% cashback)
71667768	200.00	0.00	200.00	100.00	0-499 (20% cashback)
71770618	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72253556	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72284759	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72314850	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72602670	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72681220	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72689612	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72734635	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72755277	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72893767	200.00	0.00	200.00	100.00	0-499 (20% cashback)
72917020	200.00	0.00	200.00	100.00	0-499 (20% cashback)
73681717	200.00	0.00	200.00	100.00	0-499 (20% cashback)
73757290	200.00	0.00	200.00	100.00	0-499 (20% cashback)
73766055	200.00	0.00	200.00	100.00	0-499 (20% cashback)
73874036	200.00	0.00	200.00	100.00	0-499 (20% cashback)
73910032	200.00	0.00	200.00	100.00	0-499 (20% cashback)
73914706	200.00	0.00	200.00	100.00	0-499 (20% cashback)
74152375	200.00	0.00	200.00	100.00	0-499 (20% cashback)
74308898	200.00	0.00	200.00	100.00	0-499 (20% cashback)
74346488	200.00	0.00	200.00	100.00	0-499 (20% cashback)
74375755	200.00	0.00	200.00	100.00	0-499 (20% cashback)
74697033	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75087051	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75095135	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75350876	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75410147	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75517240	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75613653	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75713539	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75771075	200.00	0.00	200.00	100.00	0-499 (20% cashback)
75779205	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76222421	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76268024	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76347406	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76365010	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76421589	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76425073	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76522075	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76630161	200.00	0.00	200.00	100.00	0-499 (20% cashback)
76635088	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77004721	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77029365	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77163623	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77266000	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77324619	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77673083	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77685315	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77874919	200.00	0.00	200.00	100.00	0-499 (20% cashback)
77971160	200.00	0.00	200.00	100.00	0-499 (20% cashback)
78229020	200.00	0.00	200.00	100.00	0-499 (20% cashback)
79016570	200.00	0.00	200.00	100.00	0-499 (20% cashback)
79326623	200.00	0.00	200.00	100.00	0-499 (20% cashback)
80156665	200.00	0.00	200.00	100.00	0-499 (20% cashback)
80485508	200.00	0.00	200.00	100.00	0-499 (20% cashback)
80539258	200.00	0.00	200.00	100.00	0-499 (20% cashback)
80870925	200.00	0.00	200.00	100.00	0-499 (20% cashback)
80951486	200.00	0.00	200.00	100.00	0-499 (20% cashback)
80993098	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81047352	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81095417	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81339908	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81588362	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81710343	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81982117	200.00	0.00	200.00	100.00	0-499 (20% cashback)
81983887	200.00	0.00	200.00	100.00	0-499 (20% cashback)
82100575	200.00	0.00	200.00	100.00	0-499 (20% cashback)
82521929	200.00	0.00	200.00	100.00	0-499 (20% cashback)
82572047	200.00	0.00	200.00	100.00	0-499 (20% cashback)
82800508	200.00	0.00	200.00	100.00	0-499 (20% cashback)
82820350	200.00	0.00	200.00	100.00	0-499 (20% cashback)
82871087	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83198164	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83403459	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83534388	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83662393	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83802066	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83862612	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83880310	200.00	0.00	200.00	100.00	0-499 (20% cashback)
83913248	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84029596	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84540935	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84540969	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84627298	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84790911	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84806307	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84846548	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84964531	200.00	0.00	200.00	100.00	0-499 (20% cashback)
84987951	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85399376	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85406721	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85588728	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85588880	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85648928	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85674704	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85796114	200.00	0.00	200.00	100.00	0-499 (20% cashback)
85919406	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86117629	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86284077	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86454843	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86620070	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86768385	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86952295	200.00	0.00	200.00	100.00	0-499 (20% cashback)
86969100	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87048183	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87297867	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87374334	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87459621	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87543877	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87655181	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87657881	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87777139	200.00	0.00	200.00	100.00	0-499 (20% cashback)
87860712	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88151978	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88153784	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88210022	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88410382	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88479730	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88545833	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88634303	200.00	0.00	200.00	100.00	0-499 (20% cashback)
88941521	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89125389	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89336459	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89396774	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89540325	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89592650	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89673771	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89781133	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89939452	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89963543	200.00	0.00	200.00	100.00	0-499 (20% cashback)
89966991	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90025901	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90127059	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90129758	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90214389	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90223070	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90316770	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90451454	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90535746	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90679240	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90730994	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90807427	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90931940	200.00	0.00	200.00	100.00	0-499 (20% cashback)
90959946	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91066781	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91296087	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91340249	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91405334	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91616807	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91696975	200.00	0.00	200.00	100.00	0-499 (20% cashback)
91902794	200.00	0.00	200.00	100.00	0-499 (20% cashback)
92187007	200.00	0.00	200.00	100.00	0-499 (20% cashback)
92240521	200.00	0.00	200.00	100.00	0-499 (20% cashback)
92673262	200.00	0.00	200.00	100.00	0-499 (20% cashback)
92793561	200.00	0.00	200.00	100.00	0-499 (20% cashback)
92798855	200.00	0.00	200.00	100.00	0-499 (20% cashback)
93019404	200.00	0.00	200.00	100.00	0-499 (20% cashback)
93245374	200.00	0.00	200.00	100.00	0-499 (20% cashback)
93317480	200.00	0.00	200.00	100.00	0-499 (20% cashback)
93616732	200.00	0.00	200.00	100.00	0-499 (20% cashback)
93722723	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94320290	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94341310	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94399947	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94460877	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94584975	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94614558	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94858935	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94900296	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94961690	200.00	0.00	200.00	100.00	0-499 (20% cashback)
94972746	200.00	0.00	200.00	100.00	0-499 (20% cashback)
95619212	200.00	0.00	200.00	100.00	0-499 (20% cashback)
95694857	200.00	0.00	200.00	100.00	0-499 (20% cashback)
95727597	200.00	0.00	200.00	100.00	0-499 (20% cashback)
95749958	200.00	0.00	200.00	100.00	0-499 (20% cashback)
96057004	200.00	0.00	200.00	100.00	0-499 (20% cashback)
96268427	200.00	0.00	200.00	100.00	0-499 (20% cashback)
96570362	200.00	0.00	200.00	100.00	0-499 (20% cashback)
96590604	200.00	0.00	200.00	100.00	0-499 (20% cashback)
96651000	200.00	0.00	200.00	100.00	0-499 (20% cashback)
97043736	200.00	0.00	200.00	100.00	0-499 (20% cashback)
97202924	200.00	0.00	200.00	100.00	0-499 (20% cashback)
97495216	200.00	0.00	200.00	100.00	0-499 (20% cashback)
97657261	200.00	0.00	200.00	100.00	0-499 (20% cashback)
97670565	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98096861	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98099157	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98202992	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98244878	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98292366	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98419502	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98465667	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98565969	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98646134	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98658332	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98798043	200.00	0.00	200.00	100.00	0-499 (20% cashback)
98985388	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99237544	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99329451	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99408306	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99514233	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99536034	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99580591	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99754198	200.00	0.00	200.00	100.00	0-499 (20% cashback)
99799251	200.00	0.00	200.00	100.00	0-499 (20% cashback)
14680079	190.00	0.00	190.00	100.00	0-499 (20% cashback)
19090704	190.00	0.00	190.00	100.00	0-499 (20% cashback)
28753394	190.00	0.00	190.00	100.00	0-499 (20% cashback)
30838776	190.00	0.00	190.00	100.00	0-499 (20% cashback)
59420304	190.00	0.00	190.00	100.00	0-499 (20% cashback)
91351931	190.00	0.00	190.00	100.00	0-499 (20% cashback)
10913208	180.00	0.00	180.00	100.00	0-499 (20% cashback)
39629745	180.00	0.00	180.00	100.00	0-499 (20% cashback)
51526761	176.00	0.00	176.00	100.00	0-499 (20% cashback)
23795429	166.00	0.00	166.00	100.00	0-499 (20% cashback)
98452197	166.00	0.00	166.00	100.00	0-499 (20% cashback)
74718784	160.00	0.00	160.00	100.00	0-499 (20% cashback)
25201614	151.00	0.00	151.00	100.00	0-499 (20% cashback)
22624350	150.00	0.00	150.00	100.00	0-499 (20% cashback)
32708559	150.00	0.00	150.00	100.00	0-499 (20% cashback)
41686433	150.00	0.00	150.00	100.00	0-499 (20% cashback)
42031319	150.00	0.00	150.00	100.00	0-499 (20% cashback)
44560922	150.00	0.00	150.00	100.00	0-499 (20% cashback)
53623232	150.00	0.00	150.00	100.00	0-499 (20% cashback)
56942757	150.00	0.00	150.00	100.00	0-499 (20% cashback)
61568921	150.00	0.00	150.00	100.00	0-499 (20% cashback)
79920372	150.00	0.00	150.00	100.00	0-499 (20% cashback)
87752206	150.00	0.00	150.00	100.00	0-499 (20% cashback)
89194504	150.00	0.00	150.00	100.00	0-499 (20% cashback)
89925253	150.00	0.00	150.00	100.00	0-499 (20% cashback)
90486825	150.00	0.00	150.00	100.00	0-499 (20% cashback)
