player_id	daily_recharge	platform_profit	loss_percentage_raw	loss_percentage_after_bonus	offer_tier
62360970	200.00	586.10	293.05	273.47	0-499 (20% cashback)
62688986	200.00	242.80	121.40	101.82	0-499 (20% cashback)
63193454	200.00	220.64	110.32	90.74	0-499 (20% cashback)
63195974	200.00	244.04	122.02	102.44	0-499 (20% cashback)
63262219	200.00	226.76	113.38	93.80	0-499 (20% cashback)
63307975	200.00	325.60	162.80	143.22	0-499 (20% cashback)
63667490	200.00	227.39	113.70	94.12	0-499 (20% cashback)
64022844	200.00	226.40	113.20	93.62	0-499 (20% cashback)
64610152	200.00	227.50	113.75	94.17	0-499 (20% cashback)
64870563	200.00	244.56	122.28	102.70	0-499 (20% cashback)
65017091	200.00	306.95	153.48	133.90	0-499 (20% cashback)
65076584	200.00	234.60	117.30	97.72	0-499 (20% cashback)
65105046	200.00	332.30	166.15	146.57	0-499 (20% cashback)
65428784	200.00	226.00	113.00	93.42	0-499 (20% cashback)
65671612	200.00	266.00	133.00	113.42	0-499 (20% cashback)
66023775	200.00	230.90	115.45	95.87	0-499 (20% cashback)
66622346	200.00	223.90	111.95	92.37	0-499 (20% cashback)
66699276	200.00	219.20	109.60	90.02	0-499 (20% cashback)
67032823	200.00	232.95	116.48	96.90	0-499 (20% cashback)
67136917	200.00	257.08	128.54	108.96	0-499 (20% cashback)
67584724	200.00	237.80	118.90	99.32	0-499 (20% cashback)
67694325	200.00	225.60	112.80	93.22	0-499 (20% cashback)
67742204	200.00	320.43	160.22	140.64	0-499 (20% cashback)
67780013	200.00	229.90	114.95	95.37	0-499 (20% cashback)
67904393	200.00	231.53	115.77	96.19	0-499 (20% cashback)
68215537	200.00	224.00	112.00	92.42	0-499 (20% cashback)
68368852	200.00	232.45	116.23	96.65	0-499 (20% cashback)
68959024	200.00	364.57	182.29	162.71	0-499 (20% cashback)
69925339	200.00	238.90	119.45	99.87	0-499 (20% cashback)
70055115	200.00	224.35	112.18	92.60	0-499 (20% cashback)
70650611	200.00	231.00	115.50	95.92	0-499 (20% cashback)
70767889	200.00	220.80	110.40	90.82	0-499 (20% cashback)
71450729	200.00	266.78	133.39	113.81	0-499 (20% cashback)
71604089	200.00	289.90	144.95	125.37	0-499 (20% cashback)
71667768	200.00	236.30	118.15	98.57	0-499 (20% cashback)
72253556	200.00	275.90	137.95	118.37	0-499 (20% cashback)
72602670	200.00	333.20	166.60	147.02	0-499 (20% cashback)
72681220	200.00	300.27	150.14	130.56	0-499 (20% cashback)
72689612	200.00	268.50	134.25	114.67	0-499 (20% cashback)
72755277	200.00	219.85	109.93	90.35	0-499 (20% cashback)
72893767	200.00	267.26	133.63	114.05	0-499 (20% cashback)
72917020	200.00	261.72	130.86	111.28	0-499 (20% cashback)
73757290	200.00	723.52	361.76	342.18	0-499 (20% cashback)
73874036	200.00	244.15	122.08	102.50	0-499 (20% cashback)
73910032	200.00	242.40	121.20	101.62	0-499 (20% cashback)
73914706	200.00	251.40	125.70	106.12	0-499 (20% cashback)
74152375	200.00	228.15	114.08	94.50	0-499 (20% cashback)
74308898	200.00	258.40	129.20	109.62	0-499 (20% cashback)
74375755	200.00	349.29	174.65	155.07	0-499 (20% cashback)
74697033	200.00	272.28	136.14	116.56	0-499 (20% cashback)
75087051	200.00	229.00	114.50	94.92	0-499 (20% cashback)
75095135	200.00	226.50	113.25	93.67	0-499 (20% cashback)
75350876	200.00	341.34	170.67	151.09	0-499 (20% cashback)
75713539	200.00	2267.30	1133.65	1114.07	0-499 (20% cashback)
75779205	200.00	361.08	180.54	160.96	0-499 (20% cashback)
76347406	200.00	219.80	109.90	90.32	0-499 (20% cashback)
76421589	200.00	336.45	168.23	148.65	0-499 (20% cashback)
76630161	200.00	225.75	112.88	93.30	0-499 (20% cashback)
76635088	200.00	224.50	112.25	92.67	0-499 (20% cashback)
77004721	200.00	235.90	117.95	98.37	0-499 (20% cashback)
77029365	200.00	325.75	162.88	143.30	0-499 (20% cashback)
77324619	200.00	243.80	121.90	102.32	0-499 (20% cashback)
77874919	200.00	231.72	115.86	96.28	0-499 (20% cashback)
77971160	200.00	219.60	109.80	90.22	0-499 (20% cashback)
78229020	200.00	226.05	113.03	93.45	0-499 (20% cashback)
79016570	200.00	299.15	149.58	130.00	0-499 (20% cashback)
80485508	200.00	224.00	112.00	92.42	0-499 (20% cashback)
80539258	200.00	246.55	123.28	103.70	0-499 (20% cashback)
80951486	200.00	269.90	134.95	115.37	0-499 (20% cashback)
80993098	200.00	232.48	116.24	96.66	0-499 (20% cashback)
81020826	200.00	317.99	159.00	139.42	0-499 (20% cashback)
81339908	200.00	252.24	126.12	106.54	0-499 (20% cashback)
81710343	200.00	646.92	323.46	303.88	0-499 (20% cashback)
81983887	200.00	236.56	118.28	98.70	0-499 (20% cashback)
82100575	200.00	222.10	111.05	91.47	0-499 (20% cashback)
82521929	200.00	244.24	122.12	102.54	0-499 (20% cashback)
82871087	200.00	256.10	128.05	108.47	0-499 (20% cashback)
83403459	200.00	266.50	133.25	113.67	0-499 (20% cashback)
83662393	200.00	220.00	110.00	90.42	0-499 (20% cashback)
83802066	200.00	232.70	116.35	96.77	0-499 (20% cashback)
83880310	200.00	326.88	163.44	143.86	0-499 (20% cashback)
83913248	200.00	233.42	116.71	97.13	0-499 (20% cashback)
84540969	200.00	262.14	131.07	111.49	0-499 (20% cashback)
84627298	200.00	226.20	113.10	93.52	0-499 (20% cashback)
84846548	200.00	238.00	119.00	99.42	0-499 (20% cashback)
84964531	200.00	221.56	110.78	91.20	0-499 (20% cashback)
84987951	200.00	342.90	171.45	151.87	0-499 (20% cashback)
85399376	200.00	238.00	119.00	99.42	0-499 (20% cashback)
85648928	200.00	263.03	131.52	111.94	0-499 (20% cashback)
85796114	200.00	223.70	111.85	92.27	0-499 (20% cashback)
86117629	200.00	259.40	129.70	110.12	0-499 (20% cashback)
86620070	200.00	332.45	166.23	146.65	0-499 (20% cashback)
87459621	200.00	256.50	128.25	108.67	0-499 (20% cashback)
87543877	200.00	249.22	124.61	105.03	0-499 (20% cashback)
87655181	200.00	229.76	114.88	95.30	0-499 (20% cashback)
87657881	200.00	276.70	138.35	118.77	0-499 (20% cashback)
87777139	200.00	235.28	117.64	98.06	0-499 (20% cashback)
88151978	200.00	223.35	111.68	92.10	0-499 (20% cashback)
88410382	200.00	224.20	112.10	92.52	0-499 (20% cashback)
88479730	200.00	571.10	285.55	265.97	0-499 (20% cashback)
88634303	200.00	346.68	173.34	153.76	0-499 (20% cashback)
89125389	200.00	256.00	128.00	108.42	0-499 (20% cashback)
89396774	200.00	221.40	110.70	91.12	0-499 (20% cashback)
89781133	200.00	317.20	158.60	139.02	0-499 (20% cashback)
89966991	200.00	230.00	115.00	95.42	0-499 (20% cashback)
90025901	200.00	227.51	113.76	94.18	0-499 (20% cashback)
90127059	200.00	327.00	163.50	143.92	0-499 (20% cashback)
90214389	200.00	224.45	112.23	92.65	0-499 (20% cashback)
90316770	200.00	219.34	109.67	90.09	0-499 (20% cashback)
90451454	200.00	586.00	293.00	273.42	0-499 (20% cashback)
90679240	200.00	325.00	162.50	142.92	0-499 (20% cashback)
90730994	200.00	330.50	165.25	145.67	0-499 (20% cashback)
90931940	200.00	242.42	121.21	101.63	0-499 (20% cashback)
91066781	200.00	271.64	135.82	116.24	0-499 (20% cashback)
91296087	200.00	321.00	160.50	140.92	0-499 (20% cashback)
91405334	200.00	257.80	128.90	109.32	0-499 (20% cashback)
92187007	200.00	236.00	118.00	98.42	0-499 (20% cashback)
92793561	200.00	223.33	111.67	92.09	0-499 (20% cashback)
93245374	200.00	228.90	114.45	94.87	0-499 (20% cashback)
93317480	200.00	268.50	134.25	114.67	0-499 (20% cashback)
93722723	200.00	341.90	170.95	151.37	0-499 (20% cashback)
94320290	200.00	266.90	133.45	113.87	0-499 (20% cashback)
94341310	200.00	255.66	127.83	108.25	0-499 (20% cashback)
94460877	200.00	256.68	128.34	108.76	0-499 (20% cashback)
94584975	200.00	239.80	119.90	100.32	0-499 (20% cashback)
94614558	200.00	222.80	111.40	91.82	0-499 (20% cashback)
94858935	200.00	240.40	120.20	100.62	0-499 (20% cashback)
94900296	200.00	226.32	113.16	93.58	0-499 (20% cashback)
94961690	200.00	237.05	118.53	98.95	0-499 (20% cashback)
95727597	200.00	228.78	114.39	94.81	0-499 (20% cashback)
95749958	200.00	241.50	120.75	101.17	0-499 (20% cashback)
96570362	200.00	226.60	113.30	93.72	0-499 (20% cashback)
96651000	200.00	325.97	162.99	143.41	0-499 (20% cashback)
97043736	200.00	713.40	356.70	337.12	0-499 (20% cashback)
97202924	200.00	264.92	132.46	112.88	0-499 (20% cashback)
97495216	200.00	297.16	148.58	129.00	0-499 (20% cashback)
97657261	200.00	281.04	140.52	120.94	0-499 (20% cashback)
98096861	200.00	225.88	112.94	93.36	0-499 (20% cashback)
98099157	200.00	296.25	148.13	128.55	0-499 (20% cashback)
98292366	200.00	328.75	164.38	144.80	0-499 (20% cashback)
98465667	200.00	246.72	123.36	103.78	0-499 (20% cashback)
98565969	200.00	228.50	114.25	94.67	0-499 (20% cashback)
99329451	200.00	229.00	114.50	94.92	0-499 (20% cashback)
99754198	200.00	236.00	118.00	98.42	0-499 (20% cashback)
99799251	200.00	239.71	119.86	100.28	0-499 (20% cashback)
19090704	190.00	316.02	166.33	146.75	0-499 (20% cashback)
28753394	190.00	252.00	132.63	113.05	0-499 (20% cashback)
59420304	190.00	240.00	126.32	106.74	0-499 (20% cashback)
91351931	190.00	210.00	110.53	90.95	0-499 (20% cashback)
51526761	176.00	194.84	110.70	91.12	0-499 (20% cashback)
98452197	166.00	188.70	113.67	94.09	0-499 (20% cashback)
74718784	160.00	209.00	130.63	111.05	0-499 (20% cashback)
25201614	151.00	207.00	137.09	117.51	0-499 (20% cashback)
32708559	150.00	169.83	113.22	93.64	0-499 (20% cashback)
53623232	150.00	170.00	113.33	93.75	0-499 (20% cashback)
56942757	150.00	199.93	133.29	113.71	0-499 (20% cashback)
61568921	150.00	170.00	113.33	93.75	0-499 (20% cashback)
87752206	150.00	286.00	190.67	171.09	0-499 (20% cashback)
89925253	150.00	390.07	260.05	240.47	0-499 (20% cashback)
90486825	150.00	182.30	121.53	101.95	0-499 (20% cashback)
95066912	150.00	178.50	119.00	99.42	0-499 (20% cashback)
90484898	145.00	169.00	116.55	96.97	0-499 (20% cashback)
45453080	144.00	180.00	125.00	105.42	0-499 (20% cashback)
64145933	140.00	162.50	116.07	96.49	0-499 (20% cashback)
34648373	130.00	149.67	115.13	95.55	0-499 (20% cashback)
54264105	120.00	134.08	111.73	92.15	0-499 (20% cashback)
72427713	120.00	238.30	198.58	179.00	0-499 (20% cashback)
76871276	120.00	168.60	140.50	120.92	0-499 (20% cashback)
91552362	120.00	172.00	143.33	123.75	0-499 (20% cashback)
96799906	120.00	138.40	115.33	95.75	0-499 (20% cashback)
39169482	119.00	147.15	123.66	104.08	0-499 (20% cashback)
19829723	112.00	144.00	128.57	108.99	0-499 (20% cashback)
39821687	110.00	143.02	130.02	110.44	0-499 (20% cashback)
44524564	110.00	233.63	212.39	192.81	0-499 (20% cashback)
56405931	110.00	128.50	116.82	97.24	0-499 (20% cashback)
16744007	108.00	126.23	116.88	97.30	0-499 (20% cashback)
16975459	106.00	134.40	126.79	107.21	0-499 (20% cashback)
27092567	104.00	124.90	120.10	100.52	0-499 (20% cashback)
78581469	103.00	142.08	137.94	118.36	0-499 (20% cashback)
187	100.00	148.08	148.08	128.50	0-499 (20% cashback)
807	100.00	110.80	110.80	91.22	0-499 (20% cashback)
1976	100.00	119.60	119.60	100.02	0-499 (20% cashback)
10044855	100.00	218.96	218.96	199.38	0-499 (20% cashback)
10161547	100.00	109.60	109.60	90.02	0-499 (20% cashback)
10201100	100.00	128.70	128.70	109.12	0-499 (20% cashback)
10557564	100.00	119.60	119.60	100.02	0-499 (20% cashback)
10776689	100.00	127.40	127.40	107.82	0-499 (20% cashback)
10794865	100.00	135.76	135.76	116.18	0-499 (20% cashback)
10929566	100.00	118.20	118.20	98.62	0-499 (20% cashback)
10980291	100.00	132.43	132.43	112.85	0-499 (20% cashback)
11114371	100.00	124.12	124.12	104.54	0-499 (20% cashback)
11263665	100.00	147.52	147.52	127.94	0-499 (20% cashback)
11379633	100.00	135.64	135.64	116.06	0-499 (20% cashback)
11385851	100.00	118.30	118.30	98.72	0-499 (20% cashback)
11417543	100.00	148.00	148.00	128.42	0-499 (20% cashback)
11521112	100.00	156.60	156.60	137.02	0-499 (20% cashback)
11586875	100.00	224.16	224.16	204.58	0-499 (20% cashback)
12483321	100.00	670.60	670.60	651.02	0-499 (20% cashback)
12557966	100.00	118.80	118.80	99.22	0-499 (20% cashback)
12841296	100.00	117.90	117.90	98.32	0-499 (20% cashback)
12842136	100.00	117.10	117.10	97.52	0-499 (20% cashback)
13483711	100.00	129.50	129.50	109.92	0-499 (20% cashback)
13654082	100.00	231.60	231.60	212.02	0-499 (20% cashback)
13717177	100.00	118.90	118.90	99.32	0-499 (20% cashback)
14000789	100.00	243.90	243.90	224.32	0-499 (20% cashback)
14001406	100.00	126.00	126.00	106.42	0-499 (20% cashback)
14038953	100.00	133.60	133.60	114.02	0-499 (20% cashback)
14120691	100.00	118.00	118.00	98.42	0-499 (20% cashback)
14218925	100.00	582.59	582.59	563.01	0-499 (20% cashback)
14294701	100.00	206.16	206.16	186.58	0-499 (20% cashback)
14436449	100.00	119.80	119.80	100.22	0-499 (20% cashback)
14579859	100.00	167.60	167.60	148.02	0-499 (20% cashback)
14642373	100.00	128.95	128.95	109.37	0-499 (20% cashback)
14851189	100.00	118.66	118.66	99.08	0-499 (20% cashback)
15170424	100.00	155.00	155.00	135.42	0-499 (20% cashback)
15179948	100.00	124.72	124.72	105.14	0-499 (20% cashback)
15309732	100.00	109.80	109.80	90.22	0-499 (20% cashback)
15330957	100.00	109.80	109.80	90.22	0-499 (20% cashback)
15383183	100.00	122.65	122.65	103.07	0-499 (20% cashback)
15467619	100.00	147.80	147.80	128.22	0-499 (20% cashback)
15850339	100.00	148.00	148.00	128.42	0-499 (20% cashback)
15890396	100.00	288.81	288.81	269.23	0-499 (20% cashback)
16061138	100.00	118.85	118.85	99.27	0-499 (20% cashback)
16205819	100.00	155.60	155.60	136.02	0-499 (20% cashback)
16261705	100.00	118.30	118.30	98.72	0-499 (20% cashback)
16310687	100.00	128.64	128.64	109.06	0-499 (20% cashback)
16435082	100.00	145.90	145.90	126.32	0-499 (20% cashback)
16701215	100.00	118.40	118.40	98.82	0-499 (20% cashback)
17179377	100.00	111.20	111.20	91.62	0-499 (20% cashback)
17285256	100.00	115.85	115.85	96.27	0-499 (20% cashback)
17292044	100.00	118.56	118.56	98.98	0-499 (20% cashback)
17293377	100.00	148.18	148.18	128.60	0-499 (20% cashback)
17655465	100.00	128.00	128.00	108.42	0-499 (20% cashback)
17689117	100.00	117.80	117.80	98.22	0-499 (20% cashback)
17726356	100.00	118.00	118.00	98.42	0-499 (20% cashback)
17782554	100.00	177.30	177.30	157.72	0-499 (20% cashback)
17784544	100.00	148.11	148.11	128.53	0-499 (20% cashback)
17909298	100.00	120.52	120.52	100.94	0-499 (20% cashback)
18028271	100.00	118.32	118.32	98.74	0-499 (20% cashback)
18082587	100.00	126.00	126.00	106.42	0-499 (20% cashback)
18082600	100.00	148.00	148.00	128.42	0-499 (20% cashback)
18569914	100.00	148.12	148.12	128.54	0-499 (20% cashback)
18741362	100.00	127.80	127.80	108.22	0-499 (20% cashback)
18928943	100.00	118.60	118.60	99.02	0-499 (20% cashback)
19098427	100.00	155.65	155.65	136.07	0-499 (20% cashback)
19125986	100.00	148.10	148.10	128.52	0-499 (20% cashback)
19263970	100.00	132.80	132.80	113.22	0-499 (20% cashback)
19267608	100.00	218.80	218.80	199.22	0-499 (20% cashback)
19289223	100.00	213.00	213.00	193.42	0-499 (20% cashback)
19367682	100.00	118.80	118.80	99.22	0-499 (20% cashback)
19439365	100.00	128.05	128.05	108.47	0-499 (20% cashback)
19566047	100.00	118.50	118.50	98.92	0-499 (20% cashback)
19573857	100.00	649.97	649.97	630.39	0-499 (20% cashback)
19751363	100.00	110.25	110.25	90.67	0-499 (20% cashback)
19754434	100.00	203.85	203.85	184.27	0-499 (20% cashback)
19912727	100.00	218.36	218.36	198.78	0-499 (20% cashback)
20022738	100.00	129.00	129.00	109.42	0-499 (20% cashback)
20054866	100.00	147.30	147.30	127.72	0-499 (20% cashback)
20102640	100.00	147.85	147.85	128.27	0-499 (20% cashback)
20121845	100.00	118.00	118.00	98.42	0-499 (20% cashback)
20266435	100.00	110.60	110.60	91.02	0-499 (20% cashback)
20710937	100.00	131.90	131.90	112.32	0-499 (20% cashback)
20716237	100.00	151.90	151.90	132.32	0-499 (20% cashback)
20795459	100.00	187.80	187.80	168.22	0-499 (20% cashback)
20880688	100.00	109.75	109.75	90.17	0-499 (20% cashback)
20935120	100.00	128.00	128.00	108.42	0-499 (20% cashback)
21128710	100.00	148.00	148.00	128.42	0-499 (20% cashback)
21135135	100.00	118.10	118.10	98.52	0-499 (20% cashback)
21151413	100.00	128.00	128.00	108.42	0-499 (20% cashback)
21426618	100.00	131.20	131.20	111.62	0-499 (20% cashback)
21522984	100.00	147.40	147.40	127.82	0-499 (20% cashback)
21529216	100.00	118.48	118.48	98.90	0-499 (20% cashback)
21937642	100.00	110.35	110.35	90.77	0-499 (20% cashback)
22001759	100.00	118.00	118.00	98.42	0-499 (20% cashback)
22080383	100.00	134.25	134.25	114.67	0-499 (20% cashback)
22195850	100.00	119.48	119.48	99.90	0-499 (20% cashback)
22405192	100.00	121.45	121.45	101.87	0-499 (20% cashback)
22449144	100.00	174.50	174.50	154.92	0-499 (20% cashback)
22474274	100.00	144.52	144.52	124.94	0-499 (20% cashback)
22548498	100.00	125.64	125.64	106.06	0-499 (20% cashback)
22658098	100.00	139.70	139.70	120.12	0-499 (20% cashback)
22817364	100.00	132.00	132.00	112.42	0-499 (20% cashback)
22819530	100.00	146.50	146.50	126.92	0-499 (20% cashback)
22926749	100.00	127.80	127.80	108.22	0-499 (20% cashback)
23021667	100.00	218.50	218.50	198.92	0-499 (20% cashback)
23034886	100.00	110.00	110.00	90.42	0-499 (20% cashback)
23333651	100.00	221.00	221.00	201.42	0-499 (20% cashback)
23393407	100.00	128.70	128.70	109.12	0-499 (20% cashback)
23742043	100.00	128.20	128.20	108.62	0-499 (20% cashback)
23757782	100.00	148.39	148.39	128.81	0-499 (20% cashback)
23763354	100.00	115.56	115.56	95.98	0-499 (20% cashback)
23796793	100.00	118.00	118.00	98.42	0-499 (20% cashback)
23836714	100.00	117.60	117.60	98.02	0-499 (20% cashback)
23864071	100.00	118.40	118.40	98.82	0-499 (20% cashback)
23864590	100.00	148.90	148.90	129.32	0-499 (20% cashback)
23923186	100.00	161.04	161.04	141.46	0-499 (20% cashback)
24222703	100.00	112.00	112.00	92.42	0-499 (20% cashback)
24329133	100.00	117.80	117.80	98.22	0-499 (20% cashback)
24528895	100.00	124.64	124.64	105.06	0-499 (20% cashback)
24918144	100.00	117.54	117.54	97.96	0-499 (20% cashback)
25092947	100.00	117.60	117.60	98.02	0-499 (20% cashback)
25105822	100.00	120.00	120.00	100.42	0-499 (20% cashback)
25117475	100.00	218.50	218.50	198.92	0-499 (20% cashback)
25157247	100.00	114.68	114.68	95.10	0-499 (20% cashback)
25205300	100.00	157.00	157.00	137.42	0-499 (20% cashback)
25205476	100.00	131.90	131.90	112.32	0-499 (20% cashback)
25354540	100.00	277.50	277.50	257.92	0-499 (20% cashback)
25459265	100.00	217.68	217.68	198.10	0-499 (20% cashback)
25766079	100.00	178.20	178.20	158.62	0-499 (20% cashback)
25881485	100.00	147.80	147.80	128.22	0-499 (20% cashback)
25999498	100.00	128.00	128.00	108.42	0-499 (20% cashback)
26549408	100.00	210.60	210.60	191.02	0-499 (20% cashback)
26658383	100.00	114.36	114.36	94.78	0-499 (20% cashback)
26676906	100.00	147.80	147.80	128.22	0-499 (20% cashback)
26742477	100.00	136.30	136.30	116.72	0-499 (20% cashback)
26782908	100.00	227.06	227.06	207.48	0-499 (20% cashback)
26805882	100.00	134.60	134.60	115.02	0-499 (20% cashback)
26820620	100.00	163.70	163.70	144.12	0-499 (20% cashback)
26831811	100.00	217.60	217.60	198.02	0-499 (20% cashback)
27223845	100.00	151.51	151.51	131.93	0-499 (20% cashback)
27442268	100.00	217.70	217.70	198.12	0-499 (20% cashback)
27701012	100.00	148.24	148.24	128.66	0-499 (20% cashback)
27745438	100.00	401.08	401.08	381.50	0-499 (20% cashback)
27993721	100.00	115.90	115.90	96.32	0-499 (20% cashback)
28002840	100.00	148.36	148.36	128.78	0-499 (20% cashback)
28501526	100.00	147.90	147.90	128.32	0-499 (20% cashback)
28545878	100.00	161.52	161.52	141.94	0-499 (20% cashback)
28735827	100.00	117.80	117.80	98.22	0-499 (20% cashback)
28803650	100.00	118.20	118.20	98.62	0-499 (20% cashback)
28880290	100.00	217.80	217.80	198.22	0-499 (20% cashback)
28892969	100.00	118.02	118.02	98.44	0-499 (20% cashback)
28959557	100.00	141.90	141.90	122.32	0-499 (20% cashback)
29026021	100.00	223.60	223.60	204.02	0-499 (20% cashback)
29190782	100.00	195.40	195.40	175.82	0-499 (20% cashback)
29285964	100.00	280.40	280.40	260.82	0-499 (20% cashback)
29905145	100.00	117.60	117.60	98.02	0-499 (20% cashback)
30011473	100.00	235.30	235.30	215.72	0-499 (20% cashback)
30198054	100.00	118.05	118.05	98.47	0-499 (20% cashback)
30491129	100.00	158.00	158.00	138.42	0-499 (20% cashback)
30900072	100.00	122.64	122.64	103.06	0-499 (20% cashback)
30940374	100.00	214.55	214.55	194.97	0-499 (20% cashback)
31035790	100.00	122.67	122.67	103.09	0-499 (20% cashback)
31073769	100.00	148.30	148.30	128.72	0-499 (20% cashback)
31159802	100.00	110.06	110.06	90.48	0-499 (20% cashback)
31177119	100.00	117.70	117.70	98.12	0-499 (20% cashback)
31200475	100.00	159.40	159.40	139.82	0-499 (20% cashback)
31381453	100.00	147.20	147.20	127.62	0-499 (20% cashback)
31426606	100.00	234.34	234.34	214.76	0-499 (20% cashback)
31463875	100.00	118.00	118.00	98.42	0-499 (20% cashback)
31570609	100.00	128.40	128.40	108.82	0-499 (20% cashback)
31683857	100.00	219.90	219.90	200.32	0-499 (20% cashback)
31695026	100.00	118.15	118.15	98.57	0-499 (20% cashback)
31735459	100.00	147.72	147.72	128.14	0-499 (20% cashback)
32149581	100.00	118.00	118.00	98.42	0-499 (20% cashback)
32182138	100.00	123.84	123.84	104.26	0-499 (20% cashback)
32771465	100.00	110.65	110.65	91.07	0-499 (20% cashback)
32974058	100.00	150.00	150.00	130.42	0-499 (20% cashback)
33002418	100.00	218.90	218.90	199.32	0-499 (20% cashback)
33213600	100.00	117.40	117.40	97.82	0-499 (20% cashback)
33586022	100.00	127.95	127.95	108.37	0-499 (20% cashback)
34160909	100.00	128.20	128.20	108.62	0-499 (20% cashback)
34283236	100.00	148.56	148.56	128.98	0-499 (20% cashback)
34337825	100.00	147.78	147.78	128.20	0-499 (20% cashback)
34490104	100.00	294.52	294.52	274.94	0-499 (20% cashback)
34553725	100.00	304.80	304.80	285.22	0-499 (20% cashback)
34573724	100.00	110.00	110.00	90.42	0-499 (20% cashback)
35167075	100.00	210.40	210.40	190.82	0-499 (20% cashback)
35459875	100.00	235.20	235.20	215.62	0-499 (20% cashback)
35518323	100.00	645.61	645.61	626.03	0-499 (20% cashback)
35559227	100.00	115.60	115.60	96.02	0-499 (20% cashback)
35641583	100.00	148.87	148.87	129.29	0-499 (20% cashback)
35773511	100.00	128.20	128.20	108.62	0-499 (20% cashback)
35868991	100.00	118.00	118.00	98.42	0-499 (20% cashback)
35876952	100.00	151.95	151.95	132.37	0-499 (20% cashback)
36065451	100.00	137.20	137.20	117.62	0-499 (20% cashback)
36235324	100.00	142.68	142.68	123.10	0-499 (20% cashback)
36252112	100.00	118.30	118.30	98.72	0-499 (20% cashback)
36371688	100.00	163.00	163.00	143.42	0-499 (20% cashback)
36854057	100.00	233.76	233.76	214.18	0-499 (20% cashback)
36921454	100.00	157.70	157.70	138.12	0-499 (20% cashback)
36952336	100.00	123.98	123.98	104.40	0-499 (20% cashback)
37064224	100.00	135.46	135.46	115.88	0-499 (20% cashback)
37274544	100.00	128.00	128.00	108.42	0-499 (20% cashback)
37357566	100.00	119.00	119.00	99.42	0-499 (20% cashback)
37583747	100.00	117.70	117.70	98.12	0-499 (20% cashback)
37683818	100.00	158.20	158.20	138.62	0-499 (20% cashback)
37729818	100.00	118.10	118.10	98.52	0-499 (20% cashback)
37778315	100.00	119.20	119.20	99.62	0-499 (20% cashback)
37865981	100.00	147.67	147.67	128.09	0-499 (20% cashback)
37876884	100.00	235.25	235.25	215.67	0-499 (20% cashback)
38157009	100.00	148.00	148.00	128.42	0-499 (20% cashback)
38162888	100.00	150.90	150.90	131.32	0-499 (20% cashback)
38229531	100.00	151.04	151.04	131.46	0-499 (20% cashback)
38311252	100.00	122.72	122.72	103.14	0-499 (20% cashback)
38376359	100.00	148.60	148.60	129.02	0-499 (20% cashback)
38426161	100.00	175.20	175.20	155.62	0-499 (20% cashback)
38856250	100.00	115.90	115.90	96.32	0-499 (20% cashback)
38918521	100.00	131.60	131.60	112.02	0-499 (20% cashback)
38945101	100.00	116.00	116.00	96.42	0-499 (20% cashback)
39257452	100.00	121.76	121.76	102.18	0-499 (20% cashback)
39450136	100.00	114.60	114.60	95.02	0-499 (20% cashback)
39453195	100.00	226.59	226.59	207.01	0-499 (20% cashback)
39555308	100.00	132.30	132.30	112.72	0-499 (20% cashback)
39597981	100.00	118.43	118.43	98.85	0-499 (20% cashback)
39602486	100.00	147.90	147.90	128.32	0-499 (20% cashback)
39620878	100.00	148.60	148.60	129.02	0-499 (20% cashback)
39697766	100.00	128.20	128.20	108.62	0-499 (20% cashback)
39797570	100.00	133.72	133.72	114.14	0-499 (20% cashback)
39950925	100.00	327.60	327.60	308.02	0-499 (20% cashback)
40025062	100.00	137.85	137.85	118.27	0-499 (20% cashback)
40110144	100.00	218.50	218.50	198.92	0-499 (20% cashback)
40205773	100.00	118.14	118.14	98.56	0-499 (20% cashback)
40265277	100.00	218.00	218.00	198.42	0-499 (20% cashback)
40337357	100.00	134.59	134.59	115.01	0-499 (20% cashback)
40438469	100.00	147.80	147.80	128.22	0-499 (20% cashback)
40783576	100.00	141.83	141.83	122.25	0-499 (20% cashback)
41020782	100.00	218.32	218.32	198.74	0-499 (20% cashback)
41028848	100.00	133.72	133.72	114.14	0-499 (20% cashback)
41137649	100.00	117.90	117.90	98.32	0-499 (20% cashback)
41234370	100.00	119.70	119.70	100.12	0-499 (20% cashback)
41445544	100.00	118.46	118.46	98.88	0-499 (20% cashback)
41719317	100.00	218.16	218.16	198.58	0-499 (20% cashback)
42078083	100.00	136.00	136.00	116.42	0-499 (20% cashback)
42170995	100.00	118.05	118.05	98.47	0-499 (20% cashback)
42305909	100.00	168.90	168.90	149.32	0-499 (20% cashback)
42331744	100.00	127.70	127.70	108.12	0-499 (20% cashback)
42368840	100.00	221.80	221.80	202.22	0-499 (20% cashback)
42454853	100.00	117.80	117.80	98.22	0-499 (20% cashback)
42527311	100.00	128.65	128.65	109.07	0-499 (20% cashback)
42533391	100.00	117.95	117.95	98.37	0-499 (20% cashback)
42601712	100.00	282.13	282.13	262.55	0-499 (20% cashback)
42639935	100.00	128.02	128.02	108.44	0-499 (20% cashback)
42717730	100.00	157.17	157.17	137.59	0-499 (20% cashback)
42725125	100.00	128.80	128.80	109.22	0-499 (20% cashback)
43019513	100.00	148.00	148.00	128.42	0-499 (20% cashback)
43354210	100.00	147.60	147.60	128.02	0-499 (20% cashback)
